day,hour,minute,number_of_games
5.0,20.0,57.0,55348
5.0,20.0,58.0,55030
5.0,20.0,59.0,53718
5.0,21.0,0.0,63483
5.0,21.0,1.0,56323
5.0,21.0,2.0,56894
5.0,21.0,3.0,56154
5.0,21.0,4.0,57031
5.0,21.0,5.0,57082
5.0,21.0,6.0,57772
5.0,21.0,7.0,56933
5.0,21.0,8.0,57191
5.0,21.0,9.0,57208
5.0,21.0,10.0,57699
5.0,21.0,11.0,57041
5.0,21.0,12.0,57473
5.0,21.0,13.0,57244
5.0,21.0,14.0,57115
5.0,21.0,15.0,56904
5.0,21.0,16.0,57527
5.0,21.0,17.0,56909
5.0,21.0,18.0,57239
5.0,21.0,19.0,56748
5.0,21.0,20.0,56451
5.0,21.0,21.0,56384
5.0,21.0,22.0,56177
5.0,21.0,23.0,56567
5.0,21.0,24.0,55938
5.0,21.0,25.0,56388
5.0,21.0,26.0,55046
5.0,21.0,27.0,55320
5.0,21.0,28.0,54294
5.0,21.0,29.0,53627
5.0,21.0,30.0,57695
5.0,21.0,31.0,54820
5.0,21.0,32.0,56368
5.0,21.0,33.0,55166
5.0,21.0,34.0,55401
5.0,21.0,35.0,56075
5.0,21.0,36.0,55826
5.0,21.0,37.0,55412
5.0,21.0,38.0,55691
5.0,21.0,39.0,55589
5.0,21.0,40.0,55238
5.0,21.0,41.0,54812
5.0,21.0,42.0,54460
5.0,21.0,43.0,54889
5.0,21.0,44.0,54774
5.0,21.0,45.0,54527
5.0,21.0,46.0,54693
5.0,21.0,47.0,54451
5.0,21.0,48.0,54596
5.0,21.0,49.0,53540
5.0,21.0,50.0,54238
5.0,21.0,51.0,54147
5.0,21.0,52.0,53267
5.0,21.0,53.0,53277
5.0,21.0,54.0,52845
5.0,21.0,55.0,50979
5.0,21.0,56.0,48499
5.0,21.0,57.0,48272
5.0,21.0,58.0,47650
5.0,21.0,59.0,45681
5.0,22.0,0.0,60589
5.0,22.0,1.0,49383
5.0,22.0,2.0,50355
5.0,22.0,3.0,49471
5.0,22.0,4.0,50602
5.0,22.0,5.0,50022
5.0,22.0,6.0,50978
5.0,22.0,7.0,50473
5.0,22.0,8.0,50648
5.0,22.0,9.0,50504
5.0,22.0,10.0,50906
5.0,22.0,11.0,50571
5.0,22.0,12.0,50432
5.0,22.0,13.0,50361
5.0,22.0,14.0,50166
5.0,22.0,15.0,50130
5.0,22.0,16.0,50168
5.0,22.0,17.0,50360
5.0,22.0,18.0,50073
5.0,22.0,19.0,49885
5.0,22.0,20.0,49721
5.0,22.0,21.0,49527
5.0,22.0,22.0,49259
5.0,22.0,23.0,49133
5.0,22.0,24.0,49275
5.0,22.0,25.0,48701
5.0,22.0,26.0,47311
5.0,22.0,27.0,46679
5.0,22.0,28.0,46418
5.0,22.0,29.0,46150
5.0,22.0,30.0,49425
5.0,22.0,31.0,46977
5.0,22.0,32.0,48146
5.0,22.0,33.0,47243
5.0,22.0,34.0,47863
5.0,22.0,35.0,47646
5.0,22.0,36.0,47460
5.0,22.0,37.0,47373
5.0,22.0,38.0,47217
5.0,22.0,39.0,46993
5.0,22.0,40.0,47098
5.0,22.0,41.0,46760
5.0,22.0,42.0,46447
5.0,22.0,43.0,46742
5.0,22.0,44.0,46334
5.0,22.0,45.0,46414
5.0,22.0,46.0,46031
5.0,22.0,47.0,46214
5.0,22.0,48.0,45567
5.0,22.0,49.0,45752
5.0,22.0,50.0,45791
5.0,22.0,51.0,45434
5.0,22.0,52.0,44953
5.0,22.0,53.0,45119
5.0,22.0,54.0,44427
5.0,22.0,55.0,42137
5.0,22.0,56.0,40494
5.0,22.0,57.0,40096
5.0,22.0,58.0,39265
5.0,22.0,59.0,38746
5.0,23.0,0.0,50674
5.0,23.0,1.0,42133
5.0,23.0,2.0,42618
5.0,23.0,3.0,42263
5.0,23.0,4.0,42361
5.0,23.0,5.0,42668
5.0,23.0,6.0,42749
5.0,23.0,7.0,42788
5.0,23.0,8.0,42441
5.0,23.0,9.0,42561
5.0,23.0,10.0,42685
5.0,23.0,11.0,42293
5.0,23.0,12.0,42487
5.0,23.0,13.0,41867
5.0,23.0,14.0,42001
5.0,23.0,15.0,41992
5.0,23.0,16.0,41830
5.0,23.0,17.0,41978
5.0,23.0,18.0,41745
5.0,23.0,19.0,41622
5.0,23.0,20.0,41136
5.0,23.0,21.0,41530
5.0,23.0,22.0,41305
5.0,23.0,23.0,41380
5.0,23.0,24.0,40856
5.0,23.0,25.0,40462
5.0,23.0,26.0,38988
5.0,23.0,27.0,38322
5.0,23.0,28.0,38192
5.0,23.0,29.0,37689
5.0,23.0,30.0,40720
5.0,23.0,31.0,39575
5.0,23.0,32.0,40029
5.0,23.0,33.0,39504
5.0,23.0,34.0,39597
5.0,23.0,35.0,39525
5.0,23.0,36.0,39577
5.0,23.0,37.0,39708
5.0,23.0,38.0,39734
5.0,23.0,39.0,39111
5.0,23.0,40.0,39009
5.0,23.0,41.0,39176
5.0,23.0,42.0,38890
5.0,23.0,43.0,39077
5.0,23.0,44.0,38619
5.0,23.0,45.0,38877
5.0,23.0,46.0,38581
5.0,23.0,47.0,38343
5.0,23.0,48.0,38200
5.0,23.0,49.0,38069
5.0,23.0,50.0,37888
5.0,23.0,51.0,37964
5.0,23.0,52.0,37648
5.0,23.0,53.0,37339
5.0,23.0,54.0,36568
5.0,23.0,55.0,34663
5.0,23.0,56.0,32936
5.0,23.0,57.0,32036
5.0,23.0,58.0,31588
5.0,23.0,59.0,31128
6.0,0.0,0.0,44002
6.0,0.0,1.0,34515
6.0,0.0,2.0,35062
6.0,0.0,3.0,34402
6.0,0.0,4.0,35087
6.0,0.0,5.0,34962
6.0,0.0,6.0,35573
6.0,0.0,7.0,34949
6.0,0.0,8.0,34996
6.0,0.0,9.0,35228
6.0,0.0,10.0,34998
6.0,0.0,11.0,35124
6.0,0.0,12.0,35136
6.0,0.0,13.0,34618
6.0,0.0,14.0,34785
6.0,0.0,15.0,34636
6.0,0.0,16.0,34794
6.0,0.0,17.0,34781
6.0,0.0,18.0,34564
6.0,0.0,19.0,34485
6.0,0.0,20.0,34476
6.0,0.0,21.0,34264
6.0,0.0,22.0,34150
6.0,0.0,23.0,33985
6.0,0.0,24.0,33902
6.0,0.0,25.0,33497
6.0,0.0,26.0,32762
6.0,0.0,27.0,31947
6.0,0.0,28.0,32178
6.0,0.0,29.0,31778
6.0,0.0,30.0,34108
6.0,0.0,31.0,32464
6.0,0.0,32.0,33375
6.0,0.0,33.0,32576
6.0,0.0,34.0,32876
6.0,0.0,35.0,32782
6.0,0.0,36.0,32894
6.0,0.0,37.0,32860
6.0,0.0,38.0,32411
6.0,0.0,39.0,32801
6.0,0.0,40.0,32884
6.0,0.0,41.0,32081
6.0,0.0,42.0,32628
6.0,0.0,43.0,32070
6.0,0.0,44.0,32115
6.0,0.0,45.0,31901
6.0,0.0,46.0,32078
6.0,0.0,47.0,31952
6.0,0.0,48.0,32218
6.0,0.0,49.0,31821
6.0,0.0,50.0,31530
6.0,0.0,51.0,31764
6.0,0.0,52.0,31344
6.0,0.0,53.0,31310
6.0,0.0,54.0,31184
6.0,0.0,55.0,29158
6.0,0.0,56.0,28248
6.0,0.0,57.0,27804
6.0,0.0,58.0,27538
6.0,0.0,59.0,27283
6.0,1.0,0.0,35283
6.0,1.0,1.0,29008
6.0,1.0,2.0,29684
6.0,1.0,3.0,28824
6.0,1.0,4.0,29893
6.0,1.0,5.0,29863
6.0,1.0,6.0,29721
6.0,1.0,7.0,29839
6.0,1.0,8.0,29999
6.0,1.0,9.0,29560
6.0,1.0,10.0,30030
6.0,1.0,11.0,29615
6.0,1.0,12.0,29648
6.0,1.0,13.0,29547
6.0,1.0,14.0,29486
6.0,1.0,15.0,29798
6.0,1.0,16.0,29323
6.0,1.0,17.0,29645
6.0,1.0,18.0,29478
6.0,1.0,19.0,29355
6.0,1.0,20.0,29353
6.0,1.0,21.0,29010
6.0,1.0,22.0,29046
6.0,1.0,23.0,28589
6.0,1.0,24.0,29213
6.0,1.0,25.0,28751
6.0,1.0,26.0,27796
6.0,1.0,27.0,27708
6.0,1.0,28.0,27257
6.0,1.0,29.0,27399
6.0,1.0,30.0,29480
6.0,1.0,31.0,28107
6.0,1.0,32.0,28743
6.0,1.0,33.0,28431
6.0,1.0,34.0,28181
6.0,1.0,35.0,28494
6.0,1.0,36.0,28335
6.0,1.0,37.0,28390
6.0,1.0,38.0,27956
6.0,1.0,39.0,28659
6.0,1.0,40.0,28425
6.0,1.0,41.0,28511
6.0,1.0,42.0,28386
6.0,1.0,43.0,28016
6.0,1.0,44.0,28369
6.0,1.0,45.0,28002
6.0,1.0,46.0,28066
6.0,1.0,47.0,27885
6.0,1.0,48.0,27703
6.0,1.0,49.0,27947
6.0,1.0,50.0,27933
6.0,1.0,51.0,27701
6.0,1.0,52.0,27602
6.0,1.0,53.0,27442
6.0,1.0,54.0,26929
6.0,1.0,55.0,25546
6.0,1.0,56.0,24424
6.0,1.0,57.0,23915
6.0,1.0,58.0,24068
6.0,1.0,59.0,23466
6.0,2.0,0.0,32408
6.0,2.0,1.0,25757
6.0,2.0,2.0,26565
6.0,2.0,3.0,25574
6.0,2.0,4.0,26139
6.0,2.0,5.0,26381
6.0,2.0,6.0,26761
6.0,2.0,7.0,26660
6.0,2.0,8.0,26486
6.0,2.0,9.0,26614
6.0,2.0,10.0,26833
6.0,2.0,11.0,26968
6.0,2.0,12.0,26722
6.0,2.0,13.0,26570
6.0,2.0,14.0,27005
6.0,2.0,15.0,26452
6.0,2.0,16.0,26725
6.0,2.0,17.0,27054
6.0,2.0,18.0,26542
6.0,2.0,19.0,26653
6.0,2.0,20.0,26608
6.0,2.0,21.0,26389
6.0,2.0,22.0,26580
6.0,2.0,23.0,26271
6.0,2.0,24.0,26510
6.0,2.0,25.0,26500
6.0,2.0,26.0,25377
6.0,2.0,27.0,25294
6.0,2.0,28.0,24976
6.0,2.0,29.0,24959
6.0,2.0,30.0,26961
6.0,2.0,31.0,25525
6.0,2.0,32.0,26442
6.0,2.0,33.0,26011
6.0,2.0,34.0,25897
6.0,2.0,35.0,26248
6.0,2.0,36.0,26061
6.0,2.0,37.0,26074
6.0,2.0,38.0,26225
6.0,2.0,39.0,25976
6.0,2.0,40.0,26109
6.0,2.0,41.0,26154
6.0,2.0,42.0,26000
6.0,2.0,43.0,25862
6.0,2.0,44.0,25777
6.0,2.0,45.0,25740
6.0,2.0,46.0,26201
6.0,2.0,47.0,25582
6.0,2.0,48.0,25754
6.0,2.0,49.0,25896
6.0,2.0,50.0,25482
6.0,2.0,51.0,25588
6.0,2.0,52.0,25625
6.0,2.0,53.0,25252
6.0,2.0,54.0,25279
6.0,2.0,55.0,23941
6.0,2.0,56.0,23349
6.0,2.0,57.0,22959
6.0,2.0,58.0,22544
6.0,2.0,59.0,22409
6.0,3.0,0.0,29131
6.0,3.0,1.0,23818
6.0,3.0,2.0,24438
6.0,3.0,3.0,23949
6.0,3.0,4.0,24443
6.0,3.0,5.0,24525
6.0,3.0,6.0,24870
6.0,3.0,7.0,24566
6.0,3.0,8.0,24506
6.0,3.0,9.0,24731
6.0,3.0,10.0,24902
6.0,3.0,11.0,24794
6.0,3.0,12.0,24847
6.0,3.0,13.0,24796
6.0,3.0,14.0,24679
6.0,3.0,15.0,24771
6.0,3.0,16.0,24765
6.0,3.0,17.0,24709
6.0,3.0,18.0,24776
6.0,3.0,19.0,24852
6.0,3.0,20.0,24543
6.0,3.0,21.0,24909
6.0,3.0,22.0,24440
6.0,3.0,23.0,24586
6.0,3.0,24.0,24365
6.0,3.0,25.0,24512
6.0,3.0,26.0,23999
6.0,3.0,27.0,23393
6.0,3.0,28.0,23518
6.0,3.0,29.0,23453
6.0,3.0,30.0,25022
6.0,3.0,31.0,24298
6.0,3.0,32.0,24842
6.0,3.0,33.0,24473
6.0,3.0,34.0,24824
6.0,3.0,35.0,24936
6.0,3.0,36.0,24587
6.0,3.0,37.0,24852
6.0,3.0,38.0,24848
6.0,3.0,39.0,24848
6.0,3.0,40.0,24786
6.0,3.0,41.0,24993
6.0,3.0,42.0,24709
6.0,3.0,43.0,24975
6.0,3.0,44.0,24780
6.0,3.0,45.0,24937
6.0,3.0,46.0,24511
6.0,3.0,47.0,24707
6.0,3.0,48.0,24914
6.0,3.0,49.0,24500
6.0,3.0,50.0,24662
6.0,3.0,51.0,24553
6.0,3.0,52.0,24400
6.0,3.0,53.0,24193
6.0,3.0,54.0,23689
6.0,3.0,55.0,22838
6.0,3.0,56.0,21920
6.0,3.0,57.0,21498
6.0,3.0,58.0,21006
6.0,3.0,59.0,21135
6.0,4.0,0.0,28383
6.0,4.0,1.0,23069
6.0,4.0,2.0,23579
6.0,4.0,3.0,23296
6.0,4.0,4.0,23997
6.0,4.0,5.0,23467
6.0,4.0,6.0,23797
6.0,4.0,7.0,23942
6.0,4.0,8.0,24178
6.0,4.0,9.0,23956
6.0,4.0,10.0,24582
6.0,4.0,11.0,24089
6.0,4.0,12.0,24357
6.0,4.0,13.0,24477
6.0,4.0,14.0,24071
6.0,4.0,15.0,24004
6.0,4.0,16.0,24415
6.0,4.0,17.0,24215
6.0,4.0,18.0,24385
6.0,4.0,19.0,24476
6.0,4.0,20.0,24518
6.0,4.0,21.0,24584
6.0,4.0,22.0,24124
6.0,4.0,23.0,24363
6.0,4.0,24.0,24317
6.0,4.0,25.0,24357
6.0,4.0,26.0,24295
6.0,4.0,27.0,24161
6.0,4.0,28.0,23876
6.0,4.0,29.0,24033
6.0,4.0,30.0,24647
6.0,4.0,31.0,24400
6.0,4.0,32.0,24621
6.0,4.0,33.0,24644
6.0,4.0,34.0,24420
6.0,4.0,35.0,24446
6.0,4.0,36.0,24261
6.0,4.0,37.0,24659
6.0,4.0,38.0,24651
6.0,4.0,39.0,24306
6.0,4.0,40.0,24781
6.0,4.0,41.0,24511
6.0,4.0,42.0,24625
6.0,4.0,43.0,24770
6.0,4.0,44.0,24582
6.0,4.0,45.0,24645
6.0,4.0,46.0,24648
6.0,4.0,47.0,24299
6.0,4.0,48.0,24647
6.0,4.0,49.0,24634
6.0,4.0,50.0,24565
6.0,4.0,51.0,24449
6.0,4.0,52.0,24411
6.0,4.0,53.0,24317
6.0,4.0,54.0,24150
6.0,4.0,55.0,23440
6.0,4.0,56.0,23250
6.0,4.0,57.0,23235
6.0,4.0,58.0,22782
6.0,4.0,59.0,21916
6.0,5.0,0.0,27669
6.0,5.0,1.0,23768
6.0,5.0,2.0,23769
6.0,5.0,3.0,23762
6.0,5.0,4.0,24031
6.0,5.0,5.0,24471
6.0,5.0,6.0,24601
6.0,5.0,7.0,24572
6.0,5.0,8.0,24547
6.0,5.0,9.0,25005
6.0,5.0,10.0,24992
6.0,5.0,11.0,25312
6.0,5.0,12.0,24987
6.0,5.0,13.0,24995
6.0,5.0,14.0,24655
6.0,5.0,15.0,25147
6.0,5.0,16.0,25032
6.0,5.0,17.0,25289
6.0,5.0,18.0,25131
6.0,5.0,19.0,25462
6.0,5.0,20.0,25280
6.0,5.0,21.0,25473
6.0,5.0,22.0,25489
6.0,5.0,23.0,25263
6.0,5.0,24.0,25295
6.0,5.0,25.0,25059
6.0,5.0,26.0,24959
6.0,5.0,27.0,24088
6.0,5.0,28.0,24243
6.0,5.0,29.0,24247
6.0,5.0,30.0,26232
6.0,5.0,31.0,25344
6.0,5.0,32.0,25651
6.0,5.0,33.0,25530
6.0,5.0,34.0,25622
6.0,5.0,35.0,25510
6.0,5.0,36.0,25795
6.0,5.0,37.0,26036
6.0,5.0,38.0,26135
6.0,5.0,39.0,26017
6.0,5.0,40.0,26265
6.0,5.0,41.0,26289
6.0,5.0,42.0,26356
6.0,5.0,43.0,26315
6.0,5.0,44.0,26017
6.0,5.0,45.0,26689
6.0,5.0,46.0,26592
6.0,5.0,47.0,26349
6.0,5.0,48.0,26161
6.0,5.0,49.0,26630
6.0,5.0,50.0,26242
6.0,5.0,51.0,26554
6.0,5.0,52.0,26677
6.0,5.0,53.0,26517
6.0,5.0,54.0,26243
6.0,5.0,55.0,25566
6.0,5.0,56.0,24483
6.0,5.0,57.0,24478
6.0,5.0,58.0,24116
6.0,5.0,59.0,24244
6.0,6.0,0.0,29966
6.0,6.0,1.0,25481
6.0,6.0,2.0,26263
6.0,6.0,3.0,25770
6.0,6.0,4.0,26329
6.0,6.0,5.0,26545
6.0,6.0,6.0,26781
6.0,6.0,7.0,26857
6.0,6.0,8.0,27006
6.0,6.0,9.0,26801
6.0,6.0,10.0,27244
6.0,6.0,11.0,27460
6.0,6.0,12.0,27250
6.0,6.0,13.0,27260
6.0,6.0,14.0,27165
6.0,6.0,15.0,27586
6.0,6.0,16.0,27446
6.0,6.0,17.0,27712
6.0,6.0,18.0,28033
6.0,6.0,19.0,28022
6.0,6.0,20.0,27747
6.0,6.0,21.0,28065
6.0,6.0,22.0,27958
6.0,6.0,23.0,27876
6.0,6.0,24.0,27848
6.0,6.0,25.0,27728
6.0,6.0,26.0,27310
6.0,6.0,27.0,27244
6.0,6.0,28.0,26612
6.0,6.0,29.0,25762
6.0,6.0,30.0,28969
6.0,6.0,31.0,27415
6.0,6.0,32.0,28288
6.0,6.0,33.0,27687
6.0,6.0,34.0,28217
6.0,6.0,35.0,28302
6.0,6.0,36.0,28504
6.0,6.0,37.0,28521
6.0,6.0,38.0,28675
6.0,6.0,39.0,28415
6.0,6.0,40.0,28949
6.0,6.0,41.0,28945
6.0,6.0,42.0,29133
6.0,6.0,43.0,28886
6.0,6.0,44.0,29195
6.0,6.0,45.0,28987
6.0,6.0,46.0,29259
6.0,6.0,47.0,29365
6.0,6.0,48.0,29152
6.0,6.0,49.0,29102
6.0,6.0,50.0,29424
6.0,6.0,51.0,29442
6.0,6.0,52.0,29196
6.0,6.0,53.0,29240
6.0,6.0,54.0,29119
6.0,6.0,55.0,28756
6.0,6.0,56.0,27702
6.0,6.0,57.0,27479
6.0,6.0,58.0,27108
6.0,6.0,59.0,26953
6.0,7.0,0.0,34088
6.0,7.0,1.0,29306
6.0,7.0,2.0,29637
6.0,7.0,3.0,29519
6.0,7.0,4.0,30171
6.0,7.0,5.0,29972
6.0,7.0,6.0,30397
6.0,7.0,7.0,30565
6.0,7.0,8.0,30738
6.0,7.0,9.0,30608
6.0,7.0,10.0,30788
6.0,7.0,11.0,31228
6.0,7.0,12.0,30834
6.0,7.0,13.0,31261
6.0,7.0,14.0,31344
6.0,7.0,15.0,31481
6.0,7.0,16.0,31700
6.0,7.0,17.0,31835
6.0,7.0,18.0,31860
6.0,7.0,19.0,31659
6.0,7.0,20.0,31938
6.0,7.0,21.0,32081
6.0,7.0,22.0,31812
6.0,7.0,23.0,31921
6.0,7.0,24.0,31953
6.0,7.0,25.0,31984
6.0,7.0,26.0,31064
6.0,7.0,27.0,30508
6.0,7.0,28.0,30593
6.0,7.0,29.0,30753
6.0,7.0,30.0,33126
6.0,7.0,31.0,32012
6.0,7.0,32.0,32419
6.0,7.0,33.0,32282
6.0,7.0,34.0,33204
6.0,7.0,35.0,32646
6.0,7.0,36.0,33009
6.0,7.0,37.0,32786
6.0,7.0,38.0,32936
6.0,7.0,39.0,33025
6.0,7.0,40.0,33103
6.0,7.0,41.0,33325
6.0,7.0,42.0,33248
6.0,7.0,43.0,33264
6.0,7.0,44.0,33381
6.0,7.0,45.0,33373
6.0,7.0,46.0,33506
6.0,7.0,47.0,33666
6.0,7.0,48.0,33491
6.0,7.0,49.0,33600
6.0,7.0,50.0,33743
6.0,7.0,51.0,33615
6.0,7.0,52.0,33756
6.0,7.0,53.0,33348
6.0,7.0,54.0,33503
6.0,7.0,55.0,32795
6.0,7.0,56.0,31032
6.0,7.0,57.0,30839
6.0,7.0,58.0,30356
6.0,7.0,59.0,30035
6.0,8.0,0.0,39950
6.0,8.0,1.0,32871
6.0,8.0,2.0,33808
6.0,8.0,3.0,33713
6.0,8.0,4.0,34171
6.0,8.0,5.0,34056
6.0,8.0,6.0,34971
6.0,8.0,7.0,34699
6.0,8.0,8.0,34882
6.0,8.0,9.0,35141
6.0,8.0,10.0,35317
6.0,8.0,11.0,35313
6.0,8.0,12.0,35616
6.0,8.0,13.0,35647
6.0,8.0,14.0,35770
6.0,8.0,15.0,35641
6.0,8.0,16.0,36001
6.0,8.0,17.0,35856
6.0,8.0,18.0,35897
6.0,8.0,19.0,35957
6.0,8.0,20.0,36320
6.0,8.0,21.0,35903
6.0,8.0,22.0,36439
6.0,8.0,23.0,36211
6.0,8.0,24.0,36569
6.0,8.0,25.0,36375
6.0,8.0,26.0,35431
6.0,8.0,27.0,34963
6.0,8.0,28.0,35005
6.0,8.0,29.0,35043
6.0,8.0,30.0,37590
6.0,8.0,31.0,36405
6.0,8.0,32.0,37124
6.0,8.0,33.0,36601
6.0,8.0,34.0,36817
6.0,8.0,35.0,37115
6.0,8.0,36.0,37124
6.0,8.0,37.0,37545
6.0,8.0,38.0,37560
6.0,8.0,39.0,37131
6.0,8.0,40.0,37420
6.0,8.0,41.0,37358
6.0,8.0,42.0,37686
6.0,8.0,43.0,37870
6.0,8.0,44.0,38097
6.0,8.0,45.0,37992
6.0,8.0,46.0,37936
6.0,8.0,47.0,37989
6.0,8.0,48.0,38244
6.0,8.0,49.0,38311
6.0,8.0,50.0,38204
6.0,8.0,51.0,38111
6.0,8.0,52.0,38074
6.0,8.0,53.0,37850
6.0,8.0,54.0,37816
6.0,8.0,55.0,36157
6.0,8.0,56.0,34910
6.0,8.0,57.0,34829
6.0,8.0,58.0,34688
6.0,8.0,59.0,34509
6.0,9.0,0.0,42268
6.0,9.0,1.0,36676
6.0,9.0,2.0,36798
6.0,9.0,3.0,37044
6.0,9.0,4.0,37395
6.0,9.0,5.0,37681
6.0,9.0,6.0,37702
6.0,9.0,7.0,38097
6.0,9.0,8.0,38243
6.0,9.0,9.0,38160
6.0,9.0,10.0,38526
6.0,9.0,11.0,38583
6.0,9.0,12.0,38243
6.0,9.0,13.0,38663
6.0,9.0,14.0,38485
6.0,9.0,15.0,38868
6.0,9.0,16.0,39109
6.0,9.0,17.0,38891
6.0,9.0,18.0,38946
6.0,9.0,19.0,39372
6.0,9.0,20.0,39438
6.0,9.0,21.0,39392
6.0,9.0,22.0,39494
6.0,9.0,23.0,39391
6.0,9.0,24.0,39304
6.0,9.0,25.0,39316
6.0,9.0,26.0,39320
6.0,9.0,27.0,38879
6.0,9.0,28.0,38779
6.0,9.0,29.0,38708
6.0,9.0,30.0,41644
6.0,9.0,31.0,40066
6.0,9.0,32.0,40914
6.0,9.0,33.0,40495
6.0,9.0,34.0,41196
6.0,9.0,35.0,41007
6.0,9.0,36.0,41261
6.0,9.0,37.0,41493
6.0,9.0,38.0,41301
6.0,9.0,39.0,41476
6.0,9.0,40.0,41536
6.0,9.0,41.0,41353
6.0,9.0,42.0,41706
6.0,9.0,43.0,41872
6.0,9.0,44.0,41331
6.0,9.0,45.0,41314
6.0,9.0,46.0,42219
6.0,9.0,47.0,41838
6.0,9.0,48.0,42358
6.0,9.0,49.0,41861
6.0,9.0,50.0,42198
6.0,9.0,51.0,41842
6.0,9.0,52.0,41874
6.0,9.0,53.0,41445
6.0,9.0,54.0,41519
6.0,9.0,55.0,40319
6.0,9.0,56.0,38567
6.0,9.0,57.0,38067
6.0,9.0,58.0,37796
6.0,9.0,59.0,37410
6.0,10.0,0.0,50986
6.0,10.0,1.0,41220
6.0,10.0,2.0,42306
6.0,10.0,3.0,41424
6.0,10.0,4.0,42690
6.0,10.0,5.0,42195
6.0,10.0,6.0,43064
6.0,10.0,7.0,42981
6.0,10.0,8.0,43108
6.0,10.0,9.0,43312
6.0,10.0,10.0,43400
6.0,10.0,11.0,43724
6.0,10.0,12.0,43497
6.0,10.0,13.0,43936
6.0,10.0,14.0,44004
6.0,10.0,15.0,44035
6.0,10.0,16.0,43926
6.0,10.0,17.0,44282
6.0,10.0,18.0,44538
6.0,10.0,19.0,44232
6.0,10.0,20.0,44380
6.0,10.0,21.0,44226
6.0,10.0,22.0,44357
6.0,10.0,23.0,44846
6.0,10.0,24.0,44476
6.0,10.0,25.0,44407
6.0,10.0,26.0,43197
6.0,10.0,27.0,43227
6.0,10.0,28.0,43003
6.0,10.0,29.0,42415
6.0,10.0,30.0,45928
6.0,10.0,31.0,44267
6.0,10.0,32.0,44853
6.0,10.0,33.0,44707
6.0,10.0,34.0,45144
6.0,10.0,35.0,44888
6.0,10.0,36.0,45346
6.0,10.0,37.0,45696
6.0,10.0,38.0,45366
6.0,10.0,39.0,45811
6.0,10.0,40.0,45790
6.0,10.0,41.0,45817
6.0,10.0,42.0,45619
6.0,10.0,43.0,45394
6.0,10.0,44.0,45634
6.0,10.0,45.0,46285
6.0,10.0,46.0,45815
6.0,10.0,47.0,45859
6.0,10.0,48.0,45576
6.0,10.0,49.0,46324
6.0,10.0,50.0,45961
6.0,10.0,51.0,45651
6.0,10.0,52.0,45938
6.0,10.0,53.0,45486
6.0,10.0,54.0,45084
6.0,10.0,55.0,43273
6.0,10.0,56.0,41214
6.0,10.0,57.0,41006
6.0,10.0,58.0,40787
6.0,10.0,59.0,41200
6.0,11.0,0.0,52752
6.0,11.0,1.0,44213
6.0,11.0,2.0,44469
6.0,11.0,3.0,44163
6.0,11.0,4.0,45004
6.0,11.0,5.0,45262
6.0,11.0,6.0,45908
6.0,11.0,7.0,45407
6.0,11.0,8.0,45837
6.0,11.0,9.0,46074
6.0,11.0,10.0,46305
6.0,11.0,11.0,46115
6.0,11.0,12.0,46297
6.0,11.0,13.0,46788
6.0,11.0,14.0,46617
6.0,11.0,15.0,46605
6.0,11.0,16.0,46755
6.0,11.0,17.0,46503
6.0,11.0,18.0,46853
6.0,11.0,19.0,47096
6.0,11.0,20.0,47027
6.0,11.0,21.0,46603
6.0,11.0,22.0,47283
6.0,11.0,23.0,47263
6.0,11.0,24.0,47411
6.0,11.0,25.0,46673
6.0,11.0,26.0,46483
6.0,11.0,27.0,46050
6.0,11.0,28.0,46321
6.0,11.0,29.0,45627
6.0,11.0,30.0,49243
6.0,11.0,31.0,48237
6.0,11.0,32.0,48190
6.0,11.0,33.0,48451
6.0,11.0,34.0,48662
6.0,11.0,35.0,48971
6.0,11.0,36.0,49241
6.0,11.0,37.0,48998
6.0,11.0,38.0,48932
6.0,11.0,39.0,49244
6.0,11.0,40.0,49275
6.0,11.0,41.0,49592
6.0,11.0,42.0,49743
6.0,11.0,43.0,49470
6.0,11.0,44.0,49506
6.0,11.0,45.0,49134
6.0,11.0,46.0,49792
6.0,11.0,47.0,49442
6.0,11.0,48.0,49848
6.0,11.0,49.0,49460
6.0,11.0,50.0,49638
6.0,11.0,51.0,49173
6.0,11.0,52.0,48739
6.0,11.0,53.0,48947
6.0,11.0,54.0,48559
6.0,11.0,55.0,46242
6.0,11.0,56.0,44584
6.0,11.0,57.0,43462
6.0,11.0,58.0,43280
6.0,11.0,59.0,42875
6.0,12.0,0.0,58094
6.0,12.0,1.0,47186
6.0,12.0,2.0,47907
6.0,12.0,3.0,47879
6.0,12.0,4.0,48141
6.0,12.0,5.0,48266
6.0,12.0,6.0,49018
6.0,12.0,7.0,48522
6.0,12.0,8.0,49310
6.0,12.0,9.0,49216
6.0,12.0,10.0,49808
6.0,12.0,11.0,49858
6.0,12.0,12.0,49510
6.0,12.0,13.0,49748
6.0,12.0,14.0,50002
6.0,12.0,15.0,49937
6.0,12.0,16.0,49706
6.0,12.0,17.0,50350
6.0,12.0,18.0,50453
6.0,12.0,19.0,50259
6.0,12.0,20.0,50584
6.0,12.0,21.0,50669
6.0,12.0,22.0,50452
6.0,12.0,23.0,50722
6.0,12.0,24.0,50495
6.0,12.0,25.0,50322
6.0,12.0,26.0,49065
6.0,12.0,27.0,48328
6.0,12.0,28.0,48419
